matchId,blueTeamControlWardsPlaced,blueTeamWardsPlaced,blueTeamTotalKills,blueTeamDragonKills,blueTeamHeraldKills,blueTeamTowersDestroyed,blueTeamInhibitorsDestroyed,blueTeamTurretPlatesDestroyed,blueTeamFirstBlood,blueTeamMinionsKilled,blueTeamJungleMinions,blueTeamTotalGold,blueTeamXp,blueTeamTotalDamageToChamps,redTeamControlWardsPlaced,redTeamWardsPlaced,redTeamTotalKills,redTeamDragonKills,redTeamHeraldKills,redTeamTowersDestroyed,redTeamInhibitorsDestroyed,redTeamTurretPlatesDestroyed,redTeamMinionsKilled,redTeamJungleMinions,redTeamTotalGold,redTeamXp,redTeamTotalDamageToChamps,blueWin,diffMinionsKilled,diffJungleMinions,diffTotalGold,diffTotalKills,diffXp,diffTotalDamageToChamps,diffDragonKills,diffHeraldKills,diffTowersDestroyed,diffInhibitorsDestroyed,diffTurretPlatesDestroyed
EUW1_6877966845',4,25,12,1,0,0,0,9,1,295,79,26540,27194,34101,5,46,18,1,0,1,0,3,329,73,29646,26989,36588,1,-34,6,-3106,-6,205,-2487,0,0,-1,0,6
EUW1_6883451934',2,26,17,1,0,1,0,8,1,357,100,30436,31017,32381,4,20,12,0,0,0,0,3,359,84,26138,28867,30050,0,-2,16,4298,5,2150,2331,1,0,1,0,5
EUW1_6883396806',4,21,5,0,0,0,0,6,1,370,72,23557,29318,23462,3,22,5,2,0,0,0,3,401,99,24685,30302,22126,1,-31,-27,-1128,0,-984,1336,-2,0,0,0,3
EUW1_6880795048',4,27,6,0,0,0,0,10,1,320,72,23250,26234,26426,8,25,17,2,0,1,0,2,343,116,29496,31497,38374,0,-23,-44,-6246,-11,-5263,-11948,-2,0,-1,0,8
EUW1_6880775183',3,60,12,0,0,2,0,5,0,382,80,29082,30272,30833,3,29,9,2,0,0,0,8,331,86,24028,28550,29476,0,51,-6,5054,3,1722,1357,-2,0,2,0,-3
EUW1_6880761807',3,24,12,1,0,1,0,12,0,361,107,27853,31373,30551,3,26,14,1,0,1,0,3,354,100,29542,30571,37116,1,7,7,-1689,-2,802,-6565,0,0,0,0,9
EUW1_6879619336',6,26,7,0,0,0,0,8,0,325,84,24616,28065,22059,4,30,14,2,0,2,0,1,374,104,29769,30809,36177,0,-49,-20,-5153,-7,-2744,-14118,-2,0,-2,0,7
EUW1_6879561243',4,36,12,2,0,0,0,12,0,372,107,27141,32148,31015,4,26,13,0,0,1,0,0,380,88,28437,30639,28108,1,-8,19,-1296,-1,1509,2907,2,0,-1,0,12
EUW1_6879356460',5,27,19,2,0,0,0,13,1,298,88,28245,30421,41639,4,27,9,0,0,1,0,3,340,92,26731,28725,40287,1,-42,-4,1514,10,1696,1352,2,0,-1,0,10
EUW1_6879339844',4,62,24,1,0,1,0,8,0,356,88,32032,31081,44039,4,61,9,1,0,1,0,7,317,80,25333,27329,24780,1,39,8,6699,15,3752,19259,0,0,0,0,1
EUW1_6868199566',5,32,19,0,0,2,0,2,1,380,106,33427,32077,37975,2,134,7,2,0,1,0,9,337,98,24264,27556,29601,1,43,8,9163,12,4521,8374,-2,0,1,0,-7
EUW1_6868139201',4,30,22,1,0,1,0,8,0,364,108,34770,32826,39422,0,66,12,1,0,2,0,9,337,84,28235,28640,36295,1,27,24,6535,10,4186,3127,0,0,-1,0,-1
EUW1_6868082263',3,26,8,0,0,1,0,12,1,384,102,26559,30464,22348,5,27,10,2,1,1,0,1,365,90,26681,29858,26757,0,19,12,-122,-2,606,-4409,-2,-1,0,0,11
EUW1_6808036707',4,60,10,0,0,1,0,16,1,332,78,27305,28654,30573,5,78,16,1,0,3,0,7,338,74,30751,30077,40087,1,-6,4,-3446,-6,-1423,-9514,-1,0,-2,0,9
EUW1_6793327751',5,46,28,0,0,1,0,6,1,358,92,36963,33238,51369,5,39,9,1,0,4,0,6,291,76,25051,25922,33985,1,67,16,11912,19,7316,17384,-1,0,-3,0,0
EUW1_6793280673',5,30,15,2,1,0,0,9,1,340,98,27812,31000,37593,3,39,5,0,0,1,0,7,355,110,25868,28816,23097,1,-15,-12,1944,10,2184,14496,2,1,-1,0,2
EUW1_6782802885',4,49,7,0,0,0,0,5,1,392,86,26163,28957,24570,2,31,7,2,1,1,0,2,392,95,25704,29812,24955,1,0,-9,459,0,-855,-385,-2,-1,-1,0,3
EUW1_6883090969',6,27,14,0,0,0,0,9,0,372,98,28204,31120,28038,2,26,11,1,0,1,0,4,402,86,27353,30591,29095,1,-30,12,851,3,529,-1057,-1,0,-1,0,5
EUW1_6882971613',4,34,12,0,0,0,0,6,1,387,90,28860,30118,32855,11,104,15,2,0,2,0,2,397,105,29432,32367,32565,0,-10,-15,-572,-3,-2249,290,-2,0,-2,0,4
EUW1_6881336498',3,39,3,0,0,0,0,9,0,348,93,23773,27615,21662,5,220,10,2,0,1,0,0,405,83,26788,30121,36074,0,-57,10,-3015,-7,-2506,-14412,-2,0,-1,0,9
EUW1_6880977444',2,38,6,0,0,0,0,8,1,415,87,27755,30161,27390,3,29,7,2,0,1,0,6,361,99,25052,29988,22634,1,54,-12,2703,-1,173,4756,-2,0,-1,0,2
EUW1_6880831027',2,25,14,0,0,0,0,11,1,336,101,28568,30328,39262,4,39,13,1,0,1,0,2,323,97,27461,29300,34487,1,13,4,1107,1,1028,4775,-1,0,-1,0,9
EUW1_6880019896',3,25,14,1,0,0,0,10,1,353,82,28302,29838,28812,3,26,15,1,0,1,0,6,358,97,28705,29402,36191,0,-5,-15,-403,-1,436,-7379,0,0,-1,0,4
EUW1_6879984965',3,40,23,2,0,1,0,12,1,265,78,31409,28259,39713,2,22,12,0,1,1,0,7,330,82,27189,26988,35325,1,-65,-4,4220,11,1271,4388,2,-1,0,0,5
EUW1_6879392451',3,23,9,0,0,0,0,12,1,375,93,26164,30920,24079,2,22,14,2,0,1,0,1,390,94,28504,32374,28579,0,-15,-1,-2340,-5,-1454,-4500,-2,0,-1,0,11
EUW1_6878691339',5,82,10,0,0,1,0,13,0,382,71,26801,30011,28554,3,19,13,2,0,2,0,2,328,96,28651,30168,30555,0,54,-25,-1850,-3,-157,-2001,-2,0,-1,0,11
EUW1_6878618879',2,23,7,1,0,0,0,7,1,350,92,23924,28554,25177,8,141,2,0,1,0,0,3,410,84,23052,28948,22321,1,-60,8,872,5,-394,2856,1,-1,0,0,4
EUW1_6849046095',2,82,17,1,0,1,0,6,1,332,94,30294,31336,40200,2,56,10,0,0,0,0,4,354,88,26448,30015,29352,1,-22,6,3846,7,1321,10848,1,0,1,0,2
EUW1_6838707119',3,21,21,1,1,1,0,11,0,361,100,32463,31349,39682,2,29,6,1,0,1,0,6,336,58,24700,26142,32088,1,25,42,7763,15,5207,7594,0,1,0,0,5
EUW1_6838495999',6,25,10,1,0,0,0,11,0,379,72,26623,28573,29646,2,25,12,0,0,1,0,3,393,96,29080,32010,33746,0,-14,-24,-2457,-2,-3437,-4100,1,0,-1,0,8
EUW1_6838429031',2,59,2,0,0,0,0,10,0,396,92,22621,29733,17015,4,34,12,1,0,1,0,0,420,101,29686,32540,35078,0,-24,-9,-7065,-10,-2807,-18063,-1,0,-1,0,10
EUW1_6819232669',1,32,3,0,0,1,0,11,0,316,88,24261,24035,31503,5,51,21,1,1,2,0,5,337,60,30320,28704,34997,0,-21,28,-6059,-18,-4669,-3494,-1,-1,-1,0,6
EUW1_6816947440',6,88,16,0,0,1,0,9,1,318,74,28490,29740,35488,4,30,10,1,0,1,0,5,362,80,26914,29713,27669,0,-44,-6,1576,6,27,7819,-1,0,0,0,4
EUW1_6816888146',2,36,18,0,0,0,0,11,1,327,97,31002,29785,33325,2,79,11,1,0,2,0,3,394,93,27842,29044,29481,1,-67,4,3160,7,741,3844,-1,0,-2,0,8
EUW1_6813819315',11,53,11,1,0,0,0,10,1,398,92,28773,29642,35897,3,24,12,1,0,1,0,4,368,84,28349,28925,30704,0,30,8,424,-1,717,5193,0,0,-1,0,6
EUW1_6813780009',3,32,12,1,1,1,0,6,1,400,108,29442,33450,31304,4,30,3,1,0,0,0,2,368,86,23163,28769,20352,1,32,22,6279,9,4681,10952,0,1,1,0,4
EUW1_6883736386',3,24,11,1,0,0,0,17,0,364,81,27084,29950,30246,8,33,10,1,1,1,0,1,408,85,28367,28746,29654,0,-44,-4,-1283,1,1204,592,0,-1,-1,0,16
EUW1_6883726492',7,27,12,2,0,1,0,8,1,395,82,27489,30778,31371,4,31,11,0,0,2,0,1,412,101,28953,33322,33983,1,-17,-19,-1464,1,-2544,-2612,2,0,-1,0,7
EUW1_6882964887',5,33,7,1,0,0,0,8,0,370,106,26080,28896,31318,3,27,13,0,0,3,0,1,393,98,29926,31242,32445,0,-23,8,-3846,-6,-2346,-1127,1,0,-3,0,7
EUW1_6882485375',4,23,8,2,0,1,0,10,0,386,114,26684,31763,21555,9,37,9,0,0,2,0,2,359,106,28042,28612,22444,0,27,8,-1358,-1,3151,-889,2,0,-1,0,8
EUW1_6882461379',4,24,12,0,0,0,0,12,0,389,96,28853,30752,35635,4,28,16,2,1,1,0,2,362,85,29959,31701,24884,0,27,11,-1106,-4,-949,10751,-2,-1,-1,0,10
EUW1_6882367191',2,38,11,1,0,1,0,10,1,399,79,27020,31108,33341,1,25,7,1,0,1,0,3,371,120,26242,30491,28700,1,28,-41,778,4,617,4641,0,0,0,0,7
EUW1_6881208146',2,157,14,1,0,1,0,8,0,401,92,30472,30458,32761,5,25,9,1,0,0,0,4,337,78,25383,27800,25514,1,64,14,5089,5,2658,7247,0,0,1,0,4
EUW1_6881172520',2,19,17,0,0,0,0,11,0,360,70,30053,29696,33043,0,27,18,1,0,2,0,3,374,91,30124,30568,40429,1,-14,-21,-71,-1,-872,-7386,-1,0,-2,0,8
EUW1_6880959372',3,35,19,2,0,2,0,14,1,399,106,30838,32397,36504,4,41,8,0,0,1,0,4,352,86,26119,28852,27747,1,47,20,4719,11,3545,8757,2,0,1,0,10
EUW1_6879380283',5,25,12,1,0,1,0,6,0,342,94,27414,27622,31873,1,27,12,1,1,1,0,7,335,82,26242,28941,31746,1,7,12,1172,0,-1319,127,0,-1,0,0,-1
EUW1_6879360353',2,25,17,1,0,2,0,14,0,333,86,30325,27944,40151,6,35,18,1,0,2,0,6,353,96,30878,32887,44447,0,-20,-10,-553,-1,-4943,-4296,0,0,0,0,8
EUW1_6878596740',5,30,7,0,0,0,0,7,1,332,100,24480,28442,27233,6,30,20,1,1,1,0,0,398,88,31761,32413,33979,0,-66,12,-7281,-13,-3971,-6746,-1,-1,-1,0,7
EUW1_6878567709',1,128,7,0,0,0,0,14,0,341,88,24081,28523,23477,0,74,20,2,0,3,0,2,406,88,33118,33945,41047,0,-65,0,-9037,-13,-5422,-17570,-2,0,-3,0,12
EUW1_6878521823',8,36,18,1,0,1,0,14,0,364,100,30796,30737,40797,0,29,12,1,0,2,0,6,334,72,28682,29166,29750,0,30,28,2114,6,1571,11047,0,0,-1,0,8
EUW1_6878469892',3,28,6,0,0,0,0,10,0,333,111,24185,28320,23251,5,33,14,1,1,1,0,0,378,92,28894,30246,32395,0,-45,19,-4709,-8,-1926,-9144,-1,-1,-1,0,10
EUW1_6878436527',5,29,14,2,0,1,0,6,1,437,98,30806,32511,36491,5,29,11,0,0,2,0,10,355,84,25911,27661,26963,1,82,14,4895,3,4850,9528,2,0,-1,0,-4
EUW1_6878318723',7,65,9,1,0,0,0,6,0,378,75,24936,29184,23263,11,71,12,1,0,1,0,2,415,100,28579,31861,30362,1,-37,-25,-3643,-3,-2677,-7099,0,0,-1,0,4
EUW1_6878246309',6,27,23,2,0,2,0,5,1,347,80,32615,29989,41104,5,32,17,0,0,0,0,8,297,104,28884,28736,38579,1,50,-24,3731,6,1253,2525,2,0,2,0,-3
EUW1_6878213684',2,23,11,0,0,0,0,7,0,375,85,27463,32320,26938,9,36,12,2,0,1,0,3,410,93,28381,30586,24627,1,-35,-8,-918,-1,1734,2311,-2,0,-1,0,4
EUW1_6881559835',5,47,21,1,0,0,0,8,1,349,93,31527,29881,36309,3,30,10,0,0,1,0,3,328,94,26623,28666,24783,1,21,-1,4904,11,1215,11526,1,0,-1,0,5
EUW1_6881481936',4,30,8,0,0,1,0,8,0,361,77,27234,26659,37898,6,33,17,1,0,0,0,1,341,96,29221,31070,36000,1,20,-19,-1987,-9,-4411,1898,-1,0,1,0,7
EUW1_6881443646',2,253,10,2,0,3,0,3,1,436,91,31699,32165,30701,3,26,5,0,0,1,0,12,352,84,23535,27021,20158,1,84,7,8164,5,5144,10543,2,0,2,0,-9
EUW1_6881361419',1,31,17,1,0,1,0,11,0,299,70,27773,28487,35932,2,30,17,0,0,1,0,1,359,87,30400,30431,48059,0,-60,-17,-2627,0,-1944,-12127,1,0,0,0,10
EUW1_6881306887',8,29,2,0,0,0,0,11,0,303,73,20548,24593,23411,5,24,14,1,1,2,0,0,412,82,29219,31090,29635,0,-109,-9,-8671,-12,-6497,-6224,-1,-1,-2,0,11
EUW1_6881258688',7,55,12,1,0,1,0,5,0,356,94,27667,28486,31343,3,31,11,1,0,1,0,6,335,82,25936,27619,30321,0,21,12,1731,1,867,1022,0,0,0,0,-1
EUW1_6881197251',3,33,18,1,0,0,0,6,1,389,108,30339,32946,34570,0,128,7,0,0,0,0,3,347,87,25190,28990,29010,1,42,21,5149,11,3956,5560,1,0,0,0,3
EUW1_6880902720',6,36,10,0,0,0,0,13,1,325,88,26116,26549,20065,4,23,9,1,1,0,0,3,341,68,25471,26749,24042,0,-16,20,645,1,-200,-3977,-1,-1,0,0,10
EUW1_6880881273',2,27,7,0,0,0,0,14,0,340,57,24279,27366,25149,6,25,16,1,0,3,0,0,448,122,33236,33810,39152,0,-108,-65,-8957,-9,-6444,-14003,-1,0,-3,0,14
EUW1_6879369836',3,118,3,0,0,0,0,6,1,381,84,23162,28125,22430,6,30,14,2,0,2,0,4,397,103,29629,33135,32483,0,-16,-19,-6467,-11,-5010,-10053,-2,0,-2,0,2
EUW1_6879337283',4,25,9,0,1,0,0,15,0,340,90,25658,29298,30002,4,30,19,1,0,2,0,1,378,89,32389,31806,40120,0,-38,1,-6731,-10,-2508,-10118,-1,1,-2,0,14
EUW1_6879322449',4,37,12,1,0,2,0,8,1,380,107,30684,30153,29929,1,25,11,0,0,0,0,8,388,92,27184,30153,32304,0,-8,15,3500,1,0,-2375,1,0,2,0,0
EUW1_6879316876',8,47,10,1,0,0,0,7,1,335,98,25894,27877,27682,2,95,10,0,0,0,0,3,345,86,25913,27890,29062,0,-10,12,-19,0,-13,-1380,1,0,0,0,4
EUW1_6879305890',0,29,14,1,0,0,0,13,1,308,111,28957,29476,39774,1,17,30,0,1,2,0,3,345,100,34338,33076,39637,0,-37,11,-5381,-16,-3600,137,1,-1,-2,0,10
EUW1_6879285795',3,24,13,2,0,2,0,9,1,342,98,30514,29410,37718,8,32,18,0,0,0,0,10,348,70,28603,30354,33328,1,-6,28,1911,-5,-944,4390,2,0,2,0,-1
EUW1_6879257540',2,21,8,0,0,1,0,13,0,342,96,26537,29703,24154,2,24,13,2,0,3,0,4,392,92,31383,31480,33794,0,-50,4,-4846,-5,-1777,-9640,-2,0,-2,0,9
EUW1_6879215084',4,32,8,0,0,0,0,7,1,327,78,24104,27292,29265,1,36,5,1,0,1,0,1,368,86,24589,27606,29371,0,-41,-8,-485,3,-314,-106,-1,0,-1,0,6
EUW1_6877959455',6,31,16,2,0,1,0,12,1,335,90,28072,28770,38767,2,38,14,0,0,1,0,1,344,84,28944,29793,32009,1,-9,6,-872,2,-1023,6758,2,0,0,0,11
EUW1_6877938062',3,26,11,1,0,0,0,18,0,358,82,27062,28700,31555,4,42,16,1,0,3,0,1,375,92,30507,31709,40324,1,-17,-10,-3445,-5,-3009,-8769,0,0,-3,0,17
EUW1_6883768747',5,26,11,1,0,0,0,9,0,345,53,27260,29188,33309,4,27,18,0,0,2,0,4,342,123,30274,31332,42397,0,3,-70,-3014,-7,-2144,-9088,1,0,-2,0,5
EUW1_6883649421',7,36,10,0,0,0,0,6,0,347,84,27574,27668,34861,6,40,16,2,0,1,0,4,369,68,29895,29910,34951,0,-22,16,-2321,-6,-2242,-90,-2,0,-1,0,2
EUW1_6883632185',3,21,8,0,0,0,0,14,0,323,84,24421,26825,30992,3,25,27,1,0,2,0,2,366,111,34304,34692,46855,0,-43,-27,-9883,-19,-7867,-15863,-1,0,-2,0,12
EUW1_6883516203',2,27,8,1,0,0,0,6,1,387,84,26299,29426,33093,2,32,12,1,0,1,0,3,379,112,28367,32204,38604,1,8,-28,-2068,-4,-2778,-5511,0,0,-1,0,3
EUW1_6883482493',4,28,16,1,0,0,0,11,0,335,87,28754,29342,37613,4,29,16,0,0,2,0,5,392,80,32386,32745,37113,0,-57,7,-3632,0,-3403,500,1,0,-2,0,6
EUW1_6883442460',6,30,13,0,0,1,0,12,0,379,67,29692,30681,26922,2,21,21,2,0,3,0,3,390,97,32835,32910,35811,0,-11,-30,-3143,-8,-2229,-8889,-2,0,-2,0,9
EUW1_6883394231',2,27,6,0,0,0,0,9,0,324,72,22381,25872,19899,3,29,14,1,0,2,0,0,391,100,29861,30799,34269,0,-67,-28,-7480,-8,-4927,-14370,-1,0,-2,0,9
EUW1_6882750553',5,22,14,0,1,0,0,14,0,359,74,27289,30735,30559,5,29,15,1,0,0,0,2,391,82,29492,31128,30024,0,-32,-8,-2203,-1,-393,535,-1,1,0,0,12
EUW1_6882665091',5,33,7,0,1,0,0,13,0,328,94,26031,29085,26997,7,23,15,2,0,2,0,2,396,80,30228,31296,30903,1,-68,14,-4197,-8,-2211,-3906,-2,1,-2,0,11
EUW1_6882634513',5,28,13,2,0,0,0,11,1,387,103,29097,31765,37657,6,97,7,0,0,1,0,2,375,84,25221,29206,25975,1,12,19,3876,6,2559,11682,2,0,-1,0,9
EUW1_6882591708',5,35,13,1,0,2,0,8,1,403,84,29299,31509,35778,2,227,11,0,0,0,0,4,361,92,26654,31289,30452,0,42,-8,2645,2,220,5326,1,0,2,0,4
EUW1_6882471906',5,27,15,0,0,2,0,7,1,398,99,31288,32615,34249,2,24,6,0,0,1,0,9,294,68,22342,25068,24556,1,104,31,8946,9,7547,9693,0,0,1,0,-2
EUW1_6882440457',5,56,6,0,0,0,0,9,1,335,76,23091,26951,31311,4,48,13,1,0,0,0,1,383,85,28301,30995,34424,0,-48,-9,-5210,-7,-4044,-3113,-1,0,0,0,8
EUW1_6882381419',4,31,8,0,0,0,0,17,1,347,72,23984,28251,23326,4,26,14,1,0,3,0,1,382,110,31050,30971,29079,0,-35,-38,-7066,-6,-2720,-5753,-1,0,-3,0,16
EUW1_6882211110',10,36,12,0,0,0,0,7,1,363,100,27165,30952,31737,4,35,11,1,0,0,0,3,360,88,26285,29088,31187,1,3,12,880,1,1864,550,-1,0,0,0,4
EUW1_6881389247',7,33,12,2,1,2,0,4,1,430,94,30080,30878,29371,4,154,8,0,0,0,0,7,360,83,25395,29143,26632,1,70,11,4685,4,1735,2739,2,1,2,0,-3
EUW1_6881254628',3,30,7,0,0,0,0,11,0,316,84,23343,27979,29612,4,31,21,1,1,2,0,0,378,79,31073,31147,40619,0,-62,5,-7730,-14,-3168,-11007,-1,-1,-2,0,11
EUW1_6881205666',2,22,10,1,0,0,0,14,0,323,68,25459,28370,34243,3,27,15,1,0,2,0,3,413,98,29738,31643,38225,0,-90,-30,-4279,-5,-3273,-3982,0,0,-2,0,11
EUW1_6883756729',9,42,6,1,0,0,0,8,0,370,82,24528,28628,25007,4,37,9,1,1,1,0,1,401,122,28630,33075,30372,0,-31,-40,-4102,-3,-4447,-5365,0,-1,-1,0,7
EUW1_6883745706',0,21,4,0,0,1,0,11,0,366,80,23853,26414,24560,5,36,18,2,1,1,0,3,330,91,29134,30256,35927,0,36,-11,-5281,-14,-3842,-11367,-2,-1,0,0,8
EUW1_6883368045',5,32,14,1,0,1,0,6,1,376,76,29640,29602,29809,0,41,7,0,0,0,0,8,364,59,24066,26237,30521,1,12,17,5574,7,3365,-712,1,0,1,0,-2
EUW1_6883007615',4,62,7,1,0,0,0,12,0,372,102,25996,29089,28945,2,64,17,1,1,2,0,6,372,98,31003,30596,32404,0,0,4,-5007,-10,-1507,-3459,0,-1,-2,0,6
EUW1_6882954907',4,62,16,0,0,0,0,9,1,349,90,28291,31599,38563,1,54,8,1,0,1,0,2,382,98,24694,29496,27252,1,-33,-8,3597,8,2103,11311,-1,0,-1,0,7
EUW1_6882638680',8,118,18,1,0,3,0,10,1,342,113,31389,31592,38766,1,57,12,1,0,0,0,5,327,74,27245,27786,33384,1,15,39,4144,6,3806,5382,0,0,3,0,5
EUW1_6882585770',5,35,11,0,1,0,0,8,1,354,89,26314,28780,26004,5,43,8,2,0,1,0,5,376,106,26328,29450,30165,0,-22,-17,-14,3,-670,-4161,-2,1,-1,0,3
EUW1_6882077668',6,35,12,0,0,0,0,2,1,322,102,27012,26944,30747,6,27,12,2,0,0,0,6,363,64,26115,28390,31907,0,-41,38,897,0,-1446,-1160,-2,0,0,0,-4
EUW1_6882003350',4,38,27,1,0,1,0,10,1,371,87,35368,33072,44646,4,23,16,0,0,0,0,3,328,91,28836,29729,32069,1,43,-4,6532,11,3343,12577,1,0,1,0,7
EUW1_6881531470',3,29,9,0,1,0,0,9,1,397,86,26949,29728,36931,2,32,15,1,0,2,0,3,382,78,28784,31258,30021,1,15,8,-1835,-6,-1530,6910,-1,1,-2,0,6
EUW1_6881453186',6,28,16,2,0,1,0,9,1,339,86,29657,31141,29553,9,33,13,0,0,1,0,5,360,89,29342,29408,30753,0,-21,-3,315,3,1733,-1200,2,0,0,0,4
EUW1_6881277729',1,26,6,0,0,1,0,14,1,356,100,25850,28904,21744,3,34,13,2,0,2,0,2,369,104,30160,29697,34532,0,-13,-4,-4310,-7,-793,-12788,-2,0,-1,0,12
EUW1_6881223965',4,30,15,2,0,1,0,9,1,383,94,29498,32010,31247,3,23,10,0,0,0,0,4,397,90,27433,28857,29670,1,-14,4,2065,5,3153,1577,2,0,1,0,5
EUW1_6880530945',5,23,15,1,0,3,0,8,1,388,87,31184,31605,34633,5,31,4,1,0,1,0,11,334,84,23019,27681,19007,1,54,3,8165,11,3924,15626,0,0,2,0,-3
EUW1_6880429581',5,27,11,2,0,0,0,6,1,345,93,26352,28229,35098,6,39,15,0,0,1,0,3,341,64,28113,29963,32605,0,4,29,-1761,-4,-1734,2493,2,0,-1,0,3
EUW1_6880327429',3,37,20,0,0,1,0,15,0,300,44,29839,27046,34475,4,47,14,1,0,1,0,3,296,91,28333,26821,38009,1,4,-47,1506,6,225,-3534,-1,0,0,0,12
EUW1_6880216498',7,41,7,1,0,0,0,8,0,394,102,25208,29954,27560,4,46,14,1,1,1,0,1,415,93,28870,32264,31335,0,-21,9,-3662,-7,-2310,-3775,0,-1,-1,0,7
EUW1_6880004149',5,31,13,0,0,0,0,8,1,380,80,27884,30356,32144,2,23,12,2,0,0,0,3,369,103,27661,30967,31491,1,11,-23,223,1,-611,653,-2,0,0,0,5
EUW1_6879962678',3,22,6,0,0,0,0,13,0,341,87,24129,26963,20915,5,25,21,2,0,1,0,1,396,86,31095,32796,44153,0,-55,1,-6966,-15,-5833,-23238,-2,0,-1,0,12
EUW1_6879884994',4,27,9,1,0,0,0,12,1,328,108,25031,30212,21352,3,51,7,1,0,0,0,3,387,77,25314,30594,26729,0,-59,31,-283,2,-382,-5377,0,0,0,0,9
EUW1_6882250226',6,27,15,2,0,1,0,10,0,309,89,27863,28540,33943,4,460,9,0,0,0,0,5,313,83,24148,27880,28124,0,-4,6,3715,6,660,5819,2,0,1,0,5
EUW1_6882233394',8,276,25,2,0,2,0,10,1,363,88,33157,33439,46212,1,49,13,0,0,0,0,8,312,86,27569,27849,37428,1,51,2,5588,12,5590,8784,2,0,2,0,2
EUW1_6882216219',3,80,14,1,0,1,0,11,0,293,86,27988,28350,38087,6,371,14,0,1,2,0,4,342,88,29142,28302,37307,1,-49,-2,-1154,0,48,780,1,-1,-1,0,7
EUW1_6882041448',3,238,7,2,0,0,0,10,0,393,98,25124,30610,23743,2,22,8,0,0,1,0,3,394,114,26840,30486,28234,1,-1,-16,-1716,-1,124,-4491,2,0,-1,0,7
EUW1_6881979904',3,322,18,1,0,1,0,7,1,345,96,30337,30262,35537,1,23,9,0,0,0,0,9,352,83,25863,29544,38915,1,-7,13,4474,9,718,-3378,1,0,1,0,-2
EUW1_6881905108',4,290,10,2,0,0,0,15,0,362,72,25894,28777,35298,8,43,13,0,0,3,0,2,343,78,28062,29701,34491,1,19,-6,-2168,-3,-924,807,2,0,-3,0,13
EUW1_6881832212',3,187,13,0,0,0,0,13,1,336,99,27376,31572,25924,1,21,12,1,0,3,0,1,388,92,29773,30312,37592,1,-52,7,-2397,1,1260,-11668,-1,0,-3,0,12
EUW1_6881782467',5,192,13,1,0,1,0,7,1,368,109,29155,32312,32506,4,19,6,1,0,1,0,6,352,88,24736,29212,31426,1,16,21,4419,7,3100,1080,0,0,0,0,1
EUW1_6881707718',9,315,16,2,0,0,0,9,0,353,74,27976,29255,31349,4,31,15,0,0,1,0,5,349,92,29728,30152,35278,1,4,-18,-1752,1,-897,-3929,2,0,-1,0,4
EUW1_6881461686',4,166,10,0,0,0,0,8,1,299,91,25063,28441,21955,7,32,16,1,0,3,0,1,409,104,31453,33022,32932,0,-110,-13,-6390,-6,-4581,-10977,-1,0,-3,0,7
EUW1_6881427470',2,27,20,1,0,2,0,7,1,431,106,35909,34819,37540,4,27,7,0,0,1,0,6,313,62,23044,26131,24728,1,118,44,12865,13,8688,12812,1,0,1,0,1
EUW1_6881372685',5,268,7,0,0,0,0,11,1,360,108,26249,28827,26838,0,28,13,2,0,1,0,6,407,87,29521,31379,35432,0,-47,21,-3272,-6,-2552,-8594,-2,0,-1,0,5
EUW1_6881251914',4,223,20,2,0,0,0,8,1,355,108,30144,31404,41625,2,27,9,0,0,0,0,3,331,83,25375,28289,29683,1,24,25,4769,11,3115,11942,2,0,0,0,5
EUW1_6881183366',4,266,15,0,1,0,0,14,0,321,78,27829,29136,31665,5,35,16,2,0,2,0,1,375,77,30023,28506,35615,0,-54,1,-2194,-1,630,-3950,-2,1,-2,0,13
EUW1_6881142909',3,38,13,0,0,0,0,11,0,301,77,26322,25615,27540,3,266,16,2,1,1,0,2,354,90,29355,28771,34596,0,-53,-13,-3033,-3,-3156,-7056,-2,-1,-1,0,9
EUW1_6881110704',10,256,17,1,1,2,0,9,1,376,104,30937,30688,30292,4,40,10,0,0,1,0,10,315,72,25498,26698,28822,1,61,32,5439,7,3990,1470,1,1,1,0,-1
EUW1_6881072795',2,262,6,0,1,1,0,6,0,386,108,26037,30316,28910,3,26,10,2,0,0,0,4,354,88,25757,30356,34464,0,32,20,280,-4,-40,-5554,-2,1,1,0,2
EUW1_6881027918',8,28,14,0,0,2,0,5,1,372,90,29174,30750,31070,4,257,9,2,0,0,0,4,386,97,25610,29078,27880,1,-14,-7,3564,5,1672,3190,-2,0,2,0,1
EUW1_6879366724',3,425,20,1,1,0,0,13,1,323,96,31109,29070,41868,0,33,15,1,0,2,0,8,297,84,27543,26896,43894,0,26,12,3566,5,2174,-2026,0,1,-2,0,5
EUW1_6882200739',4,28,14,1,0,1,0,5,0,352,83,28538,29093,35565,2,25,8,0,0,0,0,4,320,68,24334,26321,30754,1,32,15,4204,6,2772,4811,1,0,1,0,1
EUW1_6881747858',2,26,12,1,0,0,0,3,0,342,92,28310,28591,36672,3,28,14,1,0,2,0,10,343,96,27312,29874,28898,1,-1,-4,998,-2,-1283,7774,0,0,-2,0,-7
EUW1_6879337200',2,55,15,1,0,4,0,8,1,392,77,31211,30002,37858,2,24,12,0,0,0,0,10,291,100,27081,28640,28243,1,101,-23,4130,3,1362,9615,1,0,4,0,-2
